sp,total_demand,mean_demand,std_demand,n_days,cv,cum_share,ABC,XYZ,Segment
2390635,45.48,0.5053333,0.30890602,90,0.61129165,0.87765235,B,Y,BY
5620140,45.47,0.50522226,0.25192395,90,0.49863985,0.8776624,B,X,BX
6840672,45.47,0.50522226,0.28273237,90,0.5596198,0.87767255,B,Y,BY
2350053,45.47,0.50522226,0.19569655,90,0.38734743,0.8776827,B,X,BX
1860290,45.47,0.50522226,0.2322108,90,0.45962107,0.8776928,B,X,BX
1790715,45.47,0.50522226,0.25691438,90,0.5085175,0.87770295,B,Y,BY
7410108,45.47,0.50522226,0.2968457,90,0.5875547,0.8777131,B,Y,BY
1480293,45.47,0.50522226,0.23720862,90,0.4695134,0.8777232,B,X,BX
2820764,45.47,0.50522226,0.2051704,90,0.40609926,0.87773335,B,X,BX
3710793,45.47,0.50522226,0.31591573,90,0.6253005,0.8777434,B,Y,BY
6010290,45.47,0.50522226,0.27637798,90,0.54704237,0.87775356,B,Y,BY
3950306,45.47,0.50522226,0.2359167,90,0.4669563,0.8777637,B,X,BX
7980579,45.46,0.5051111,0.2931512,90,0.5803698,0.8777738,B,Y,BY
5550630,45.46,0.5051111,0.20406125,90,0.4039928,0.87778395,B,X,BX
5520638,45.46,0.5051111,0.30837467,90,0.6105086,0.8777941,B,Y,BY
6430458,45.46,0.5051111,0.22745413,90,0.45030513,0.8778042,B,X,BX
2660634,45.46,0.5051111,0.17942633,90,0.3552215,0.87781435,B,X,BX
1480321,45.46,0.5051111,0.28554007,90,0.56530154,0.8778244,B,Y,BY
3100458,45.46,0.5051111,0.19945006,90,0.39486375,0.87783456,B,X,BX
4810018,45.46,0.5051111,0.34192857,90,0.67693734,0.8778447,B,Y,BY
2340765,45.46,0.5051111,0.2620843,90,0.5188647,0.8778548,B,Y,BY
4740026,45.45,0.505,0.23941524,90,0.4740896,0.87786496,B,X,BX
7800079,45.45,0.505,0.35649747,90,0.7059356,0.8778751,B,Y,BY
1340858,45.45,0.505,0.7343655,90,1.4541892,0.8778852,B,Z,BZ
810374,45.45,0.505,0.20925362,90,0.41436362,0.87789536,B,X,BX
4730547,45.45,0.505,0.3283026,90,0.65010417,0.8779054,B,Y,BY
3090424,45.45,0.505,0.3741815,90,0.7409535,0.87791556,B,Y,BY
7730535,45.440002,0.5048889,0.19202203,90,0.38032532,0.8779257,B,X,BX
8500291,45.440002,0.5048889,0.24133171,90,0.47798973,0.8779358,B,X,BX
2160779,45.44,0.5048889,0.2008479,90,0.39780614,0.87794596,B,X,BX
5120080,45.44,0.5048889,0.21677537,90,0.42935264,0.8779561,B,X,BX
2710058,45.44,0.5048889,0.20918378,90,0.41431648,0.8779662,B,X,BX
3020634,45.44,0.5048889,0.216765,90,0.42933208,0.87797636,B,X,BX
8000425,45.44,0.5048889,0.32272103,90,0.63919216,0.87798643,B,Y,BY
6840635,45.44,0.5048889,0.2988677,90,0.5919475,0.87799656,B,Y,BY
7400797,45.44,0.5048889,0.35857785,90,0.7102114,0.8780067,B,Y,BY
5460715,45.43,0.5047778,0.26698577,90,0.52891743,0.8780168,B,Y,BY
5650291,45.43,0.5047778,0.21245609,90,0.42089033,0.87802696,B,X,BX
3540678,45.43,0.5047778,0.21812391,90,0.43211868,0.8780371,B,X,BX
1010769,45.420002,0.5046667,0.27597508,90,0.5468462,0.8780472,B,Y,BY
520763,45.420002,0.5046667,0.25561208,90,0.50649685,0.87805736,B,Y,BY
6980064,45.420002,0.5046667,0.37997398,90,0.7529207,0.87806743,B,Y,BY
5610420,45.420002,0.5046667,0.4136334,90,0.81961703,0.87807757,B,Y,BY
7900150,45.420002,0.5046667,0.3202955,90,0.63466746,0.8780877,B,Y,BY
3690749,45.420002,0.5046667,0.29540375,90,0.58534425,0.87809783,B,Y,BY
890631,45.420002,0.5046667,0.22428513,90,0.4444223,0.87810796,B,X,BX
4760026,45.420002,0.5046667,0.2648731,90,0.52484757,0.8781181,B,Y,BY
1690515,45.41,0.5045556,0.20088099,90,0.3981345,0.87812823,B,X,BX
2200090,45.41,0.5045556,0.38831288,90,0.7696137,0.87813836,B,Y,BY
5010645,45.41,0.5045556,0.38013646,90,0.7534085,0.87814844,B,Y,BY
4190591,45.41,0.5045556,0.4265992,90,0.845495,0.87815857,B,Y,BY
4410634,45.41,0.5045556,0.2180772,90,0.4322164,0.8781687,B,X,BX
3330067,45.41,0.5045556,0.2687765,90,0.5326995,0.87817883,B,Y,BY
1930715,45.41,0.5045556,0.28770757,90,0.57021976,0.87818897,B,Y,BY
3420804,45.41,0.5045556,0.22420979,90,0.44437084,0.8781991,B,X,BX
5500293,45.41,0.5045556,0.2187511,90,0.43355203,0.87820923,B,X,BX
1150110,45.4,0.5044445,0.24027658,90,0.47631916,0.87821937,B,X,BX
5010426,45.4,0.5044445,0.31154242,90,0.6175951,0.87822944,B,Y,BY
4740129,45.4,0.5044445,0.6349221,90,1.258656,0.8782396,B,Z,BZ
780635,45.4,0.5044445,0.3228772,90,0.6400649,0.8782497,B,Y,BY
8700422,45.4,0.5044445,0.48318025,90,0.9578462,0.87825984,B,Y,BY
4750259,45.4,0.5044445,0.29333845,90,0.5815079,0.87827,B,Y,BY
7710836,45.4,0.5044445,0.43651098,90,0.8653301,0.8782801,B,Y,BY
2920489,45.4,0.5044445,0.25303155,90,0.5016044,0.87829024,B,Y,BY
5430009,45.4,0.5044445,0.2049451,90,0.40627882,0.87830037,B,X,BX
1190662,45.4,0.5044445,0.23024711,90,0.45643696,0.87831044,B,X,BX
1580011,45.4,0.5044445,0.27104092,90,0.5373058,0.8783206,B,Y,BY
3670644,45.4,0.5044445,0.27269405,90,0.5405829,0.8783307,B,Y,BY
5240011,45.4,0.5044445,0.2634734,90,0.52230406,0.87834084,B,Y,BY
6710473,45.4,0.5044445,0.23073459,90,0.45740333,0.878351,B,X,BX
180303,45.4,0.5044445,0.24027658,90,0.47631916,0.8783611,B,X,BX
5850258,45.4,0.5044445,0.19482699,90,0.38622087,0.87837124,B,X,BX
5590006,45.4,0.5044445,0.35108534,90,0.69598407,0.8783814,B,Y,BY
580738,45.4,0.5044445,0.2963869,90,0.58755106,0.87839144,B,Y,BY
120740,45.4,0.5044445,0.28240982,90,0.5598432,0.8784016,B,Y,BY
4050569,45.4,0.5044445,0.2836009,90,0.56220436,0.8784117,B,Y,BY
1820007,45.4,0.5044445,0.24121001,90,0.4781696,0.87842184,B,X,BX
8170755,45.4,0.5044445,0.32873988,90,0.65168697,0.878432,B,Y,BY
1610079,45.4,0.5044445,0.4099633,90,0.81270254,0.8784421,B,Y,BY
2140009,45.4,0.5044445,0.21301006,90,0.4222666,0.87845224,B,X,BX
2070716,45.4,0.5044445,0.27597064,90,0.5470783,0.8784624,B,Y,BY
2640041,45.4,0.5044445,0.4686752,90,0.92909175,0.87847245,B,Y,BY
4940478,45.4,0.5044445,0.23267429,90,0.46124855,0.8784826,B,X,BX
1530136,45.4,0.5044445,0.3042438,90,0.60312647,0.8784927,B,Y,BY
8220140,45.4,0.5044445,0.2525871,90,0.5007233,0.87850285,B,Y,BY
5000686,45.4,0.5044445,0.2812137,90,0.55747205,0.878513,B,Y,BY
2840099,45.4,0.5044445,0.44944686,90,0.89097387,0.8785231,B,Y,BY
8130771,45.4,0.5044445,0.29562774,90,0.58604616,0.87853324,B,Y,BY
3140093,45.4,0.5044445,0.18537003,90,0.3674736,0.8785434,B,X,BX
750856,45.4,0.5044445,0.7086799,90,1.404872,0.87855345,B,Z,BZ
2390115,45.4,0.5044445,0.40276045,90,0.7984237,0.8785636,B,Y,BY
2210500,45.4,0.5044445,0.30239162,90,0.5994547,0.8785737,B,Y,BY
7280004,45.4,0.5044445,0.60816747,90,1.2056183,0.87858385,B,Z,BZ
1630422,45.4,0.5044445,0.43805265,90,0.86838627,0.878594,B,Y,BY
8500430,45.4,0.5044445,0.23422888,90,0.46433035,0.8786041,B,X,BX
7250044,45.4,0.5044445,0.37772563,90,0.7487953,0.87861425,B,Y,BY
5140150,45.4,0.5044445,0.31584063,90,0.62611574,0.8786244,B,Y,BY
5820291,45.4,0.5044445,0.1965495,90,0.38963556,0.87863445,B,X,BX
5170200,45.4,0.5044445,0.25080147,90,0.4971835,0.8786446,B,X,BX
8300802,45.4,0.5044445,0.55301243,90,1.0962801,0.8786547,B,Z,BZ
6540645,45.39,0.5043333,0.42377132,90,0.8402604,0.87866485,B,Y,BY
5350415,45.39,0.5043333,0.2805494,90,0.55627775,0.878675,B,Y,BY
3840115,45.39,0.5043333,0.41002068,90,0.81299543,0.8786851,B,Y,BY
8910100,45.39,0.5043333,0.24434297,90,0.48448706,0.87869525,B,X,BX
3140290,45.39,0.5043333,0.20039876,90,0.3973538,0.8787054,B,X,BX
4790635,45.38,0.5042222,0.31600732,90,0.62672234,0.87871546,B,Y,BY
8750357,45.38,0.5042222,0.24153525,90,0.4790254,0.8787256,B,X,BX
1670430,45.38,0.5042222,0.23167673,90,0.45947346,0.8787357,B,X,BX
4760758,45.38,0.5042222,0.37246212,90,0.73868644,0.87874585,B,Y,BY
8580339,45.38,0.5042222,0.2886543,90,0.57247436,0.878756,B,Y,BY
7190860,45.38,0.5042222,0.8311654,90,1.6484109,0.8787661,B,Z,BZ
4380774,45.38,0.5042222,0.26069474,90,0.5170235,0.87877625,B,Y,BY
5490150,45.38,0.5042222,0.2846286,90,0.5644904,0.8787864,B,Y,BY
2110012,45.37,0.5041111,0.26629752,90,0.52825165,0.87879646,B,Y,BY
1830079,45.37,0.5041111,0.3823549,90,0.75847346,0.8788065,B,Y,BY
5540841,45.37,0.5041111,0.291285,90,0.57781905,0.87881655,B,Y,BY
7030522,45.37,0.5041111,0.23227693,90,0.46076536,0.8788266,B,X,BX
3950831,45.37,0.5041111,0.34881467,90,0.69194007,0.8788367,B,Y,BY
1440843,45.37,0.5041111,0.25243485,90,0.5007524,0.87884676,B,Y,BY
1090250,45.37,0.5041111,0.2559753,90,0.50777555,0.87885684,B,Y,BY
10765,45.36,0.504,0.21493557,90,0.42645946,0.8788669,B,X,BX
1280058,45.36,0.504,0.2772408,90,0.55008096,0.878877,B,Y,BY
8570191,45.36,0.504,0.2823887,90,0.560295,0.87888706,B,Y,BY
1190684,45.36,0.504,0.35057834,90,0.6955919,0.87889713,B,Y,BY
2390220,45.36,0.504,0.24020964,90,0.47660643,0.8789072,B,X,BX
6600129,45.36,0.504,0.45191926,90,0.89666516,0.8789173,B,Y,BY
1670310,45.36,0.504,0.22641712,90,0.44924033,0.87892735,B,X,BX
8430366,45.36,0.504,0.18244162,90,0.36198735,0.8789374,B,X,BX
5640559,45.36,0.504,0.25297245,90,0.50192946,0.8789475,B,Y,BY
660393,45.36,0.504,0.19922207,90,0.39528188,0.87895757,B,X,BX
1430074,45.36,0.504,0.19184381,90,0.38064247,0.87896764,B,X,BX
6160638,45.36,0.504,0.18279232,90,0.36268318,0.8789777,B,X,BX
2410496,45.36,0.504,0.2024779,90,0.40174186,0.8789877,B,X,BX
8920228,45.350002,0.5038889,0.17882697,90,0.35489365,0.8789978,B,X,BX
1090715,45.350002,0.5038889,0.25716558,90,0.5103617,0.8790079,B,Y,BY
5770765,45.350002,0.5038889,0.2634247,90,0.5227833,0.87901795,B,Y,BY
1950404,45.350002,0.5038889,0.2869432,90,0.5694573,0.879028,B,Y,BY
2820643,45.35,0.50388885,0.16472445,90,0.32690632,0.8790381,B,X,BX
8740864,45.35,0.50388885,0.53803784,90,1.0677708,0.87904817,B,Z,BZ
4390023,45.35,0.50388885,0.29676038,90,0.58894014,0.87905824,B,Y,BY
1820805,45.34,0.5037778,0.20373797,90,0.40442032,0.8790683,B,X,BX
7020292,45.34,0.5037778,0.23914912,90,0.4747115,0.8790784,B,X,BX
5410635,45.34,0.5037778,0.26524773,90,0.52651733,0.87908846,B,Y,BY
3020525,45.33,0.5036667,0.25429988,90,0.5048971,0.87909853,B,Y,BY
7870792,45.33,0.5036667,0.36499792,90,0.7246815,0.8791086,B,Y,BY
460094,45.33,0.5036667,0.26232517,90,0.52083087,0.8791187,B,Y,BY
1440219,45.33,0.5036667,0.303661,90,0.6029007,0.87912875,B,Y,BY
3550715,45.33,0.5036667,0.30617777,90,0.6078976,0.8791388,B,Y,BY
3250554,45.32,0.50355554,0.33528894,90,0.665843,0.8791489,B,Y,BY
4760077,45.32,0.50355554,0.3615022,90,0.7178994,0.8791589,B,Y,BY
3110293,45.32,0.50355554,0.19856401,90,0.39432395,0.879169,B,X,BX
4440115,45.32,0.50355554,0.3500315,90,0.6951199,0.87917906,B,Y,BY
4200424,45.31,0.50344443,0.34615758,90,0.6875785,0.87918913,B,Y,BY
2420414,45.31,0.50344443,0.23042785,90,0.45770264,0.8791992,B,X,BX
8820631,45.31,0.50344443,0.21408369,90,0.42523795,0.8792093,B,X,BX
1130338,45.31,0.50344443,0.30935293,90,0.61447287,0.87921935,B,Y,BY
1310374,45.31,0.50344443,0.21742705,90,0.43187892,0.8792294,B,X,BX
3620822,45.31,0.50344443,0.48224,90,0.9578813,0.8792395,B,Y,BY
6580478,45.3,0.50333333,0.2581046,90,0.51279056,0.8792496,B,Y,BY
7220634,45.3,0.50333333,0.24019654,90,0.47721168,0.87925965,B,X,BX
2570404,45.3,0.50333333,0.25280893,90,0.5022694,0.8792697,B,Y,BY
6750683,45.3,0.50333333,0.3778859,90,0.7507667,0.8792798,B,Y,BY
4420012,45.3,0.50333333,0.29545242,90,0.58699155,0.87928987,B,Y,BY
4420079,45.3,0.50333333,0.33802134,90,0.6715656,0.87929994,B,Y,BY
1930038,45.3,0.50333333,1.0048702,90,1.9964309,0.87931,B,Z,BZ
1910235,45.3,0.50333333,0.33501634,90,0.66559535,0.8793201,B,Y,BY
4110258,45.3,0.50333333,0.21901208,90,0.43512335,0.8793301,B,X,BX
7130797,45.3,0.50333333,0.3472039,90,0.6898091,0.8793402,B,Y,BY
5070473,45.3,0.50333333,0.20633233,90,0.40993178,0.87935024,B,X,BX
1820063,45.3,0.50333333,0.48793304,90,0.9694034,0.8793603,B,Y,BY
8560686,45.3,0.50333333,0.20025265,90,0.39785296,0.8793704,B,X,BX
5010193,45.3,0.50333333,0.22756651,90,0.4521189,0.87938046,B,X,BX
5540707,45.3,0.50333333,0.2550391,90,0.5067002,0.87939054,B,Y,BY
3240011,45.3,0.50333333,0.22408365,90,0.4451993,0.8794006,B,X,BX
3710074,45.3,0.50333333,0.2095474,90,0.41631934,0.8794107,B,X,BX
4680027,45.3,0.50333333,0.40152797,90,0.7977377,0.87942076,B,Y,BY
8270411,45.3,0.50333333,0.43921533,90,0.87261325,0.87943083,B,Y,BY
1420554,45.3,0.50333333,0.25897378,90,0.5145174,0.8794409,B,Y,BY
5480370,45.3,0.50333333,0.23959234,90,0.47601128,0.879451,B,X,BX
2410135,45.3,0.50333333,0.26582497,90,0.5281291,0.87946105,B,Y,BY
5570276,45.3,0.50333333,0.23865259,90,0.47414422,0.8794711,B,X,BX
1180335,45.3,0.50333333,0.31991923,90,0.6356011,0.8794812,B,Y,BY
4460644,45.3,0.50333333,0.31638762,90,0.6285847,0.87949127,B,Y,BY
5360740,45.3,0.50333333,0.22307856,90,0.44320244,0.87950134,B,X,BX
8580861,45.3,0.50333333,0.72754014,90,1.445444,0.87951136,B,Z,BZ
3530768,45.3,0.50333333,0.59933484,90,1.1907315,0.8795214,B,Z,BZ
10079,45.3,0.50333333,0.3142496,90,0.62433696,0.8795315,B,Y,BY
8810193,45.3,0.50333333,0.22508426,90,0.44718727,0.8795416,B,X,BX
8250221,45.3,0.50333333,0.24331512,90,0.48340753,0.87955165,B,X,BX
5350110,45.3,0.50333333,0.24924605,90,0.49519083,0.8795617,B,X,BX
7990806,45.3,0.50333333,0.3306276,90,0.656876,0.8795718,B,Y,BY
2370406,45.3,0.50333333,0.2716781,90,0.5397578,0.87958187,B,Y,BY
160452,45.3,0.50333333,0.32514474,90,0.6459829,0.87959194,B,Y,BY
2890370,45.3,0.50333333,0.24469656,90,0.4861521,0.879602,B,X,BX
3670409,45.3,0.50333333,0.31869468,90,0.6331682,0.8796121,B,Y,BY
5420381,45.3,0.50333333,0.44908145,90,0.89221483,0.87962216,B,Y,BY
770029,45.3,0.50333333,0.24743629,90,0.49159527,0.87963223,B,X,BX
740009,45.3,0.50333333,0.25940728,90,0.5153787,0.8796423,B,Y,BY
50802,45.3,0.50333333,0.58874273,90,1.1696875,0.8796524,B,Z,BZ
5500363,45.3,0.50333333,0.26070344,90,0.5179539,0.87966245,B,Y,BY
6210136,45.3,0.50333333,0.26918522,90,0.53480506,0.8796725,B,Y,BY
2120060,45.3,0.50333333,0.22206892,90,0.44119653,0.87968254,B,X,BX
4980635,45.3,0.50333333,0.27034727,90,0.5371138,0.8796926,B,Y,BY
5110129,45.3,0.50333333,0.62664616,90,1.2449924,0.8797027,B,Z,BZ
1650500,45.3,0.50333333,0.2965911,90,0.58925384,0.87971276,B,Y,BY
1570473,45.3,0.50333333,0.21223794,90,0.42166477,0.87972283,B,X,BX
1870002,45.3,0.50333333,0.28022864,90,0.55674565,0.8797329,B,Y,BY
3480411,45.3,0.50333333,0.36364263,90,0.7224688,0.879743,B,Y,BY
5640259,45.3,0.50333333,0.40152797,90,0.7977377,0.87975305,B,Y,BY
1630600,45.3,0.50333333,0.407362,90,0.8093285,0.8797631,B,Y,BY
6500489,45.3,0.50333333,0.33164555,90,0.6588985,0.8797732,B,Y,BY
3790686,45.3,0.50333333,0.22657686,90,0.45015272,0.8797833,B,X,BX
5230235,45.3,0.50333333,0.31956783,90,0.63490295,0.87979335,B,Y,BY
1530686,45.3,0.50333333,0.2716781,90,0.5397578,0.8798034,B,Y,BY
3810534,45.3,0.50333333,0.19129951,90,0.38006526,0.8798135,B,X,BX
6260599,45.3,0.50333333,0.4800398,90,0.95372146,0.87982357,B,Y,BY
5580707,45.3,0.50333333,0.27740774,90,0.5511412,0.87983364,B,Y,BY
7570478,45.3,0.50333333,0.22508425,90,0.44718724,0.8798437,B,X,BX
1670290,45.29,0.5032222,0.22271475,90,0.44257733,0.8798537,B,X,BX
8540339,45.29,0.5032222,0.25909016,90,0.5148623,0.8798638,B,Y,BY
6100116,45.29,0.5032222,0.30860987,90,0.6132676,0.8798739,B,Y,BY
5760295,45.28,0.5031111,0.21974778,90,0.43677783,0.87988394,B,X,BX
5340115,45.28,0.5031111,0.35480535,90,0.7052226,0.879894,B,Y,BY
8750140,45.28,0.5031111,0.438979,90,0.8725289,0.8799041,B,Y,BY
8930150,45.28,0.5031111,0.27887672,90,0.5543044,0.87991416,B,Y,BY
3120635,45.28,0.5031111,0.2615625,90,0.5198901,0.87992424,B,Y,BY
580093,45.28,0.5031111,0.16858728,90,0.33508956,0.8799343,B,X,BX
8820041,45.27,0.503,0.39922523,90,0.7936883,0.8799444,B,Y,BY
3840650,45.27,0.503,0.26978332,90,0.5363485,0.87995446,B,Y,BY
3110213,45.27,0.503,0.2512014,90,0.49940634,0.87996453,B,X,BX
4110793,45.27,0.503,0.36415347,90,0.72396314,0.8799746,B,Y,BY
1860140,45.27,0.503,0.25695035,90,0.51083565,0.8799847,B,Y,BY
7940044,45.27,0.503,0.39113906,90,0.7776124,0.87999475,B,Y,BY
4590620,45.260002,0.5028889,0.32184246,90,0.6399872,0.8800048,B,Y,BY
5440077,45.260002,0.5028889,0.2275134,90,0.45241284,0.8800149,B,X,BX
1900115,45.260002,0.5028889,0.37589815,90,0.74747753,0.8800249,B,Y,BY
6840144,45.260002,0.5028889,0.2944591,90,0.5855351,0.880035,B,Y,BY
1760634,45.260002,0.5028889,0.20744699,90,0.41251057,0.88004506,B,X,BX
7490090,45.26,0.50288886,0.36508963,90,0.7259847,0.8800551,B,Y,BY
6810620,45.26,0.50288886,0.3914658,90,0.77843404,0.8800652,B,Y,BY
290858,45.25,0.50277776,0.6173212,90,1.2278212,0.8800753,B,Z,BZ
310393,45.25,0.50277776,0.26246896,90,0.52203774,0.88008535,B,Y,BY
3170737,45.25,0.50277776,0.23498997,90,0.46738338,0.8800954,B,X,BX
3590145,45.25,0.50277776,0.20104238,90,0.39986333,0.8801055,B,X,BX
3010108,45.25,0.50277776,0.28491288,90,0.5666776,0.88011557,B,Y,BY
7270200,45.24,0.5026667,0.31045383,90,0.6176137,0.88012564,B,Y,BY
5710363,45.24,0.5026667,0.27834502,90,0.55373675,0.8801357,B,Y,BY
6580843,45.24,0.5026667,0.239643,90,0.4767433,0.8801458,B,X,BX
8220476,45.24,0.5026667,0.30876994,90,0.6142638,0.88015586,B,Y,BY
390050,45.24,0.5026667,0.27083227,90,0.53879094,0.88016593,B,Y,BY
1980257,45.24,0.5026667,0.27987075,90,0.556772,0.880176,B,Y,BY
7500499,45.24,0.5026667,0.18947473,90,0.3769391,0.8801861,B,X,BX
8220563,45.24,0.5026667,0.5469277,90,1.0880524,0.88019615,B,Z,BZ
3870041,45.24,0.5026667,0.3697062,90,0.7354897,0.88020617,B,Y,BY
8290419,45.23,0.50255555,0.2669451,90,0.5311753,0.88021624,B,Y,BY
1130310,45.23,0.50255555,0.22121504,90,0.44018027,0.8802263,B,X,BX
890067,45.23,0.50255555,0.25345504,90,0.50433236,0.8802364,B,Y,BY
7930188,45.23,0.50255555,0.3826917,90,0.76149136,0.88024646,B,Y,BY
4270822,45.23,0.50255555,0.39422107,90,0.7844328,0.88025653,B,Y,BY
1100460,45.22,0.50244445,0.38592166,90,0.7680882,0.8802666,B,Y,BY
910843,45.22,0.50244445,0.27899623,90,0.55527776,0.8802767,B,Y,BY
1110190,45.22,0.50244445,0.2489678,90,0.49551308,0.88028675,B,X,BX
8580448,45.22,0.50244445,0.24779165,90,0.49317223,0.8802968,B,X,BX
2610108,45.22,0.50244445,0.29796052,90,0.5930218,0.8803069,B,Y,BY
6690079,45.22,0.50244445,0.3338684,90,0.6644882,0.880317,B,Y,BY
530414,45.22,0.50244445,0.21457724,90,0.4270666,0.88032705,B,X,BX
4200847,45.22,0.50244445,0.23201273,90,0.46176794,0.8803371,B,X,BX
5550213,45.21,0.50233334,0.2691562,90,0.5358119,0.8803472,B,Y,BY
7810719,45.21,0.50233334,0.20056129,90,0.39925936,0.88035727,B,X,BX
30207,45.21,0.50233334,0.26219922,90,0.5219626,0.88036734,B,Y,BY
2120841,45.21,0.50233334,0.25244,90,0.50253487,0.88037735,B,Y,BY
1020577,45.21,0.50233334,0.22497965,90,0.44786924,0.8803874,B,X,BX
6480764,45.21,0.50233334,0.2305053,90,0.45886922,0.8803975,B,X,BX
190420,45.21,0.50233334,0.3813284,90,0.75911427,0.8804076,B,Y,BY
600192,45.21,0.50233334,0.2531778,90,0.5040036,0.88041764,B,Y,BY
1780099,45.21,0.50233334,0.3340223,90,0.66494155,0.8804277,B,Y,BY
3330136,45.2,0.50222224,0.326771,90,0.6506502,0.8804378,B,Y,BY
910374,45.2,0.50222224,0.20824455,90,0.4146462,0.88044786,B,X,BX
2160473,45.2,0.50222224,0.21514447,90,0.428385,0.88045794,B,X,BX
110729,45.2,0.50222224,0.2087834,90,0.41571915,0.880468,B,X,BX
4870853,45.2,0.50222224,0.18480344,90,0.36797145,0.8804781,B,X,BX
6980573,45.2,0.50222224,0.37053797,90,0.7377968,0.88048816,B,Y,BY
6050011,45.2,0.50222224,0.2248484,90,0.447707,0.88049823,B,X,BX
2150136,45.2,0.50222224,0.22534756,90,0.44870088,0.8805083,B,X,BX
570473,45.2,0.50222224,0.20110804,90,0.40043634,0.8805184,B,X,BX
5480041,45.2,0.50222224,0.49309337,90,0.981823,0.88052845,B,Y,BY
1960258,45.2,0.50222224,0.2574629,90,0.51264733,0.8805385,B,Y,BY
7660294,45.2,0.50222224,0.2399334,90,0.47774348,0.88054854,B,X,BX
1810258,45.2,0.50222224,0.19370879,90,0.38570333,0.8805586,B,X,BX
1970843,45.2,0.50222224,0.2755904,90,0.54874194,0.8805687,B,Y,BY
2830387,45.2,0.50222224,0.32394263,90,0.6450185,0.88057876,B,Y,BY
5890073,45.2,0.50222224,0.47546023,90,0.9467128,0.8805888,B,Y,BY
1200599,45.2,0.50222224,0.26049986,90,0.5186944,0.8805989,B,Y,BY
560774,45.2,0.50222224,0.254831,90,0.50740683,0.880609,B,Y,BY
630802,45.2,0.50222224,0.5164655,90,1.0283605,0.88061905,B,Z,BZ
4860129,45.2,0.50222224,0.41704628,90,0.83040184,0.8806291,B,Y,BY
7430699,45.2,0.50222224,0.2668913,90,0.5314207,0.8806392,B,Y,BY
4680212,45.2,0.50222224,0.21928267,90,0.43662477,0.88064927,B,X,BX
2700402,45.2,0.50222224,0.2860729,90,0.5696142,0.88065934,B,Y,BY
7170183,45.2,0.50222224,0.3046375,90,0.60657907,0.8806694,B,Y,BY
880127,45.2,0.50222224,0.25833425,90,0.51438236,0.8806795,B,Y,BY
5600291,45.2,0.50222224,0.2289241,90,0.4558223,0.88068956,B,X,BX
610135,45.2,0.50222224,0.26307505,90,0.523822,0.88069963,B,Y,BY
4780206,45.2,0.50222224,0.2768108,90,0.5511719,0.8807097,B,Y,BY
5030670,45.2,0.50222224,0.24355872,90,0.48496205,0.8807198,B,X,BX
8750774,45.2,0.50222224,0.33952305,90,0.6760414,0.8807298,B,Y,BY
5770820,45.2,0.50222224,0.36070397,90,0.7182159,0.88073987,B,Y,BY
3900824,45.2,0.50222224,0.30426842,90,0.6058442,0.88074994,B,Y,BY
3950140,45.2,0.50222224,0.25920266,90,0.5161115,0.88076,B,Y,BY
2310017,45.2,0.50222224,0.21409741,90,0.42630014,0.8807701,B,X,BX
8830670,45.2,0.50222224,0.23653765,90,0.47098204,0.88078016,B,X,BX
6330740,45.2,0.50222224,0.2574629,90,0.51264733,0.88079023,B,Y,BY
5170556,45.2,0.50222224,0.54069823,90,1.0766115,0.8808003,B,Z,BZ
8610864,45.2,0.50222224,0.5197834,90,1.0349668,0.8808104,B,Z,BZ
3700699,45.2,0.50222224,0.31372276,90,0.6246692,0.88082045,B,Y,BY
90133,45.2,0.50222224,0.38975006,90,0.776051,0.8808305,B,Y,BY
2370013,45.2,0.50222224,0.44821188,90,0.89245725,0.8808406,B,Y,BY
8220830,45.2,0.50222224,0.55788076,90,1.1108245,0.8808507,B,Z,BZ
2320496,45.18,0.502,0.19006327,90,0.3786121,0.88086075,B,X,BX
5320592,45.18,0.502,0.21100189,90,0.4203225,0.8808708,B,X,BX
2140233,45.18,0.502,0.28505942,90,0.5678475,0.8808809,B,Y,BY
1420291,45.18,0.502,0.25533938,90,0.5086442,0.88089097,B,Y,BY
2260715,45.18,0.502,0.32770637,90,0.6528016,0.880901,B,Y,BY
4170633,45.18,0.502,0.25545818,90,0.50888085,0.88091105,B,Y,BY
4560672,45.18,0.502,0.31451836,90,0.62653065,0.8809211,B,Y,BY
3230006,45.18,0.502,0.3212343,90,0.63990897,0.8809312,B,Y,BY
1540508,45.18,0.502,0.25843173,90,0.5148043,0.8809413,B,Y,BY
5400293,45.18,0.502,0.21993461,90,0.4381168,0.88095134,B,X,BX
7080393,45.18,0.502,0.2646906,90,0.52727216,0.8809614,B,Y,BY
3330430,45.170002,0.50188893,0.25721452,90,0.5124929,0.8809715,B,Y,BY
2950194,45.170002,0.50188893,0.38713554,90,0.771357,0.88098156,B,Y,BY
1260218,45.170002,0.50188893,0.23684677,90,0.47191074,0.88099164,B,X,BX
1930650,45.170002,0.50188893,0.33754864,90,0.67255646,0.8810017,B,Y,BY
80214,45.170002,0.50188893,0.256611,90,0.5112904,0.8810118,B,Y,BY
430350,45.170002,0.50188893,0.27135074,90,0.54065895,0.88102186,B,Y,BY
2860207,45.170002,0.50188893,0.24917795,90,0.49648026,0.88103193,B,X,BX
8930217,45.170002,0.50188893,0.34891772,90,0.695209,0.881042,B,Y,BY
