sp,total_demand,mean_demand,std_demand,n_days,cv,cum_share,ABC,XYZ,Segment
1040140,43.8,0.48666665,0.23087522,90,0.47440118,0.89916223,B,X,BX
1770635,43.760002,0.48622224,0.28162283,90,0.579206,0.8993247,B,Y,BY
7610507,43.71,0.48566666,0.26231918,90,0.54012185,0.899487,B,Y,BY
5330129,43.7,0.48555556,0.62684536,90,1.2909858,0.89964926,B,Z,BZ
2220452,43.7,0.48555556,0.28895825,90,0.5951085,0.89981157,B,Y,BY
6780067,43.7,0.48555556,0.23763399,90,0.48940638,0.8999738,B,X,BX
3780140,43.7,0.48555556,0.2236375,90,0.46058068,0.9001361,B,X,BX
6300638,43.69,0.48544443,0.23525822,90,0.48462442,0.90029836,B,X,BX
5770793,43.68,0.48533332,0.3322893,90,0.68466204,0.90046054,B,Y,BY
3390224,43.68,0.48533332,0.18063061,90,0.37217847,0.9006228,B,X,BX
8370591,43.670002,0.48522225,0.48231238,90,0.994003,0.9007849,B,Y,BY
1450622,43.670002,0.48522225,0.24123384,90,0.49716154,0.9009471,B,X,BX
3360218,43.62,0.48466665,0.23395093,90,0.48270482,0.9011091,B,X,BX
8260064,43.62,0.48466665,0.41610336,90,0.8585352,0.90127105,B,Y,BY
5350016,43.600002,0.48444447,0.23219089,90,0.4792931,0.90143293,B,X,BX
1690569,43.600002,0.48444447,0.37263444,90,0.7691995,0.9015948,B,Y,BY
2270758,43.54,0.4837778,0.38453117,90,0.7948508,0.9017565,B,Y,BY
4800525,43.52,0.48355556,0.22326137,90,0.4617078,0.90191805,B,X,BX
1910746,43.5,0.48333332,0.21000268,90,0.4344883,0.9020796,B,X,BX
2250719,43.48,0.4831111,0.20192136,90,0.4179605,0.90224105,B,X,BX
5310632,43.45,0.48277777,0.1981092,90,0.41035277,0.9024024,B,X,BX
1480411,43.4,0.48222223,0.46218285,90,0.9584437,0.9025636,B,Y,BY
7770815,43.4,0.48222223,0.24521385,90,0.50850797,0.90272474,B,Y,BY
1800011,43.4,0.48222223,0.21441206,90,0.4446333,0.9028859,B,X,BX
2910222,43.4,0.48222223,0.20088443,90,0.41658062,0.9030471,B,X,BX
1260021,43.4,0.48222223,0.2339585,90,0.48516738,0.90320826,B,X,BX
3840689,43.4,0.48222223,0.24429572,90,0.506604,0.9033695,B,Y,BY
5580476,43.37,0.4818889,0.36000904,90,0.74707896,0.90353054,B,Y,BY
4030461,43.34,0.48155555,0.19305883,90,0.40090668,0.9036915,B,X,BX
2880212,43.3,0.4811111,0.23363009,90,0.48560527,0.9038522,B,X,BX
8960113,43.3,0.4811111,0.26559004,90,0.55203474,0.904013,B,Y,BY
230634,43.29,0.481,0.23132762,90,0.4809306,0.9041738,B,X,BX
2290362,43.28,0.48088887,0.53482676,90,1.1121628,0.9043345,B,Z,BZ
6670006,43.22,0.48022223,0.29094955,90,0.6058644,0.90449494,B,Y,BY
8360340,43.22,0.48022223,0.25776035,90,0.5367522,0.90465546,B,Y,BY
4690194,43.21,0.4801111,0.33925727,90,0.7066224,0.90481585,B,Y,BY
400129,43.21,0.4801111,0.3769377,90,0.78510517,0.90497625,B,Y,BY
4900768,43.2,0.48000002,0.5158608,90,1.0747099,0.9051367,B,Z,BZ
1110699,43.2,0.48000002,0.28881782,90,0.60170376,0.9052971,B,Y,BY
5450560,43.2,0.48000002,0.18980771,90,0.3954327,0.90545756,B,X,BX
2550121,43.2,0.48000002,0.30100954,90,0.62710315,0.90561795,B,Y,BY
2630266,43.170002,0.47966668,0.2818018,90,0.587495,0.9057782,B,Y,BY
3760757,43.16,0.47955555,0.90843725,90,1.8943317,0.9059385,B,Z,BZ
8090177,43.14,0.47933334,0.34763342,90,0.72524357,0.90609866,B,Y,BY
8030666,43.1,0.47888887,0.24791011,90,0.5176777,0.9062587,B,Y,BY
8910194,43.07,0.47855556,0.2637268,90,0.5510892,0.9064186,B,Y,BY
8510684,43.04,0.47822222,0.24132396,90,0.5046272,0.9065784,B,Y,BY
2050450,43.0,0.47777778,0.3214356,90,0.67277217,0.9067381,B,Y,BY
1860291,42.97,0.47744447,0.23014681,90,0.48203892,0.90689766,B,X,BX
970065,42.920002,0.47688892,0.35313886,90,0.74050546,0.90705705,B,Y,BY
1670144,42.920002,0.47688892,0.28964388,90,0.6073613,0.9072164,B,Y,BY
5670344,42.91,0.47677776,0.18401165,90,0.38594848,0.9073757,B,X,BX
2140012,42.9,0.4766667,0.2816684,90,0.5909127,0.907535,B,Y,BY
8830452,42.9,0.4766667,0.33015147,90,0.6926254,0.90769434,B,Y,BY
2180011,42.9,0.4766667,0.21726078,90,0.45579183,0.90785366,B,X,BX
4570194,42.9,0.4766667,0.39948562,90,0.83808166,0.908013,B,Y,BY
5610772,42.89,0.47655556,0.2749184,90,0.57688636,0.90817225,B,Y,BY
5970633,42.88,0.47644445,0.22296426,90,0.46797535,0.90833145,B,X,BX
7300045,42.87,0.47633332,0.40417054,90,0.8485036,0.90849066,B,Y,BY
6990620,42.87,0.47633332,0.31516877,90,0.66165596,0.90864986,B,Y,BY
3480764,42.850002,0.47611114,0.20356207,90,0.42755157,0.90880895,B,X,BX
1780023,42.84,0.476,0.26533335,90,0.557423,0.90896803,B,Y,BY
1830257,42.84,0.476,0.257511,90,0.54098946,0.9091271,B,Y,BY
910139,42.8,0.47555554,0.34029436,90,0.7155723,0.909286,B,Y,BY
2470200,42.8,0.47555554,0.27079207,90,0.5694226,0.9094449,B,Y,BY
1830816,42.8,0.47555554,0.14634967,90,0.30774465,0.90960383,B,X,BX
8720293,42.8,0.47555554,0.21830867,90,0.4590603,0.90976274,B,X,BX
1840650,42.8,0.47555554,0.34877348,90,0.7334022,0.90992165,B,Y,BY
7620210,42.760002,0.47511113,0.2952403,90,0.6214132,0.9100805,B,Y,BY
1180765,42.72,0.47466668,0.24119645,90,0.5081386,0.9102391,B,Y,BY
5520093,42.7,0.47444445,0.17581981,90,0.3705804,0.91039765,B,X,BX
1810677,42.69,0.47433332,0.25949845,90,0.5470804,0.91055614,B,Y,BY
7560770,42.66,0.474,0.31549427,90,0.6655997,0.91071457,B,Y,BY
6580018,42.65,0.4738889,0.27202815,90,0.5740336,0.91087294,B,Y,BY
7160607,42.65,0.4738889,0.35652408,90,0.75233686,0.9110313,B,Y,BY
8750848,42.6,0.47333333,0.20378442,90,0.43053046,0.9111895,B,X,BX
7410374,42.59,0.47322223,0.21769388,90,0.46002463,0.9113476,B,X,BX
7770254,42.59,0.47322223,0.27788457,90,0.5872179,0.9115058,B,Y,BY
4710247,42.58,0.47311112,0.30181715,90,0.63794136,0.9116639,B,Y,BY
4510006,42.54,0.47266668,0.33038214,90,0.6989749,0.9118219,B,Y,BY
2980414,42.52,0.47244444,0.21604884,90,0.45729998,0.91197973,B,X,BX
530411,42.5,0.4722222,0.43162295,90,0.9140251,0.91213757,B,Y,BY
8210599,42.5,0.4722222,0.27232984,90,0.5766985,0.91229534,B,Y,BY
3640060,42.5,0.4722222,0.21776587,90,0.46115127,0.9124532,B,X,BX
1800144,42.49,0.47211114,0.2599978,90,0.5507132,0.91261095,B,Y,BY
7500841,42.47,0.4718889,0.23271188,90,0.49314973,0.9127686,B,X,BX
10738,42.47,0.4718889,0.2731378,90,0.578818,0.9129263,B,Y,BY
340847,42.4,0.47111112,0.2492796,90,0.52913123,0.9130838,B,Y,BY
1420108,42.4,0.47111112,0.29814953,90,0.63286453,0.9132412,B,Y,BY
6510306,42.4,0.47111112,0.18316472,90,0.38879302,0.9133987,B,X,BX
2680122,42.38,0.4708889,0.37749216,90,0.80165863,0.91355604,B,Y,BY
2950414,42.36,0.47066668,0.19392921,90,0.4120309,0.91371334,B,X,BX
253,42.34,0.47044444,0.22801493,90,0.48467982,0.9138706,B,X,BX
2300634,42.34,0.47044444,0.19104627,90,0.4060974,0.9140278,B,X,BX
5340757,42.33,0.47033337,0.6639149,90,1.4115837,0.9141849,B,Z,BZ
2580194,42.3,0.47,0.35289493,90,0.7508403,0.914342,B,Y,BY
4780491,42.3,0.47,0.3033743,90,0.64547724,0.91449904,B,Y,BY
2120018,42.3,0.47,0.3337563,90,0.7101198,0.9146561,B,Y,BY
3360381,42.3,0.47,0.3784801,90,0.8052768,0.91481316,B,Y,BY
3430047,42.3,0.47,0.1991273,90,0.42367512,0.9149702,B,X,BX
4490115,42.29,0.4698889,0.45697466,90,0.9725164,0.9151273,B,Y,BY
7770184,42.27,0.46966666,0.4341088,90,0.92429125,0.9152842,B,Y,BY
7990220,42.24,0.46933335,0.23997097,90,0.51130176,0.91544104,B,Y,BY
7980530,42.2,0.4688889,0.2650607,90,0.5652953,0.91559774,B,Y,BY
2220757,42.2,0.4688889,0.9270764,90,1.977177,0.91575444,B,Z,BZ
8740599,42.2,0.4688889,0.3000541,90,0.6399258,0.91591114,B,Y,BY
5140319,42.2,0.4688889,0.33575153,90,0.7160577,0.9160679,B,Y,BY
8690769,42.170002,0.46855557,0.25168896,90,0.53715926,0.9162245,B,Y,BY
1970677,42.13,0.46811113,0.21695489,90,0.46346876,0.9163809,B,X,BX
1670058,42.13,0.46811113,0.21886271,90,0.46754435,0.9165373,B,X,BX
7650150,42.12,0.468,0.28597242,90,0.61105216,0.9166937,B,Y,BY
5350220,42.100002,0.4677778,0.23069401,90,0.49317008,0.91685003,B,X,BX
5850571,42.1,0.46777776,0.30788434,90,0.65818506,0.9170063,B,Y,BY
6840161,42.1,0.46777776,0.24851368,90,0.5312644,0.9171626,B,Y,BY
7350704,42.08,0.46755558,0.27980053,90,0.59843266,0.9173189,B,Y,BY
3950772,42.06,0.46733335,0.28727624,90,0.6147138,0.91747504,B,Y,BY
8910293,42.04,0.4671111,0.16865125,90,0.36105168,0.91763115,B,X,BX
6390064,42.03,0.46699998,0.33021766,90,0.7071042,0.91778725,B,Y,BY
4040645,42.02,0.4668889,0.39730737,90,0.8509677,0.91794324,B,Y,BY
5860321,42.010002,0.4667778,0.25842142,90,0.5536283,0.9180993,B,Y,BY
1790063,42.0,0.46666667,0.4216074,90,0.9034444,0.9182552,B,Y,BY
250151,42.0,0.46666667,0.20933281,90,0.4485703,0.91841114,B,X,BX
1420038,42.0,0.46666667,0.80042124,90,1.7151884,0.9185671,B,Z,BZ
8080044,42.0,0.46666667,0.4124468,90,0.8838146,0.91872305,B,Y,BY
5400017,42.0,0.46666667,0.20499383,90,0.4392725,0.91887903,B,X,BX
8830293,41.98,0.46644443,0.240838,90,0.5163273,0.9190349,B,Y,BY
1490012,41.97,0.46633336,0.25670534,90,0.5504761,0.91919076,B,Y,BY
6250296,41.97,0.46633336,0.22129573,90,0.47454408,0.9193466,B,X,BX
6080638,41.93,0.4658889,0.23195745,90,0.49788147,0.9195023,B,X,BX
7790350,41.91,0.46566665,0.31324703,90,0.6726851,0.9196579,B,Y,BY
6080037,41.9,0.46555558,0.4059006,90,0.8718628,0.9198135,B,Y,BY
6500764,41.9,0.46555558,0.24103294,90,0.51773185,0.91996914,B,Y,BY
5400136,41.9,0.46555558,0.2579788,90,0.55413103,0.9201247,B,Y,BY
4120422,41.9,0.46555558,0.35605866,90,0.76480377,0.92028034,B,Y,BY
5650425,41.9,0.46555558,0.21314189,90,0.45782265,0.92043597,B,X,BX
7740610,41.9,0.46555558,0.22393875,90,0.48101398,0.92059153,B,X,BX
2250565,41.87,0.4652222,0.20303997,90,0.43643653,0.92074704,B,X,BX
2300476,41.86,0.4651111,0.4226993,90,0.9088136,0.92090243,B,Y,BY
7170385,41.83,0.4647778,0.1955185,90,0.4206709,0.92105776,B,X,BX
1540109,41.8,0.46444443,0.20516428,90,0.4417413,0.921213,B,X,BX
2630282,41.8,0.46444443,0.19390205,90,0.41749245,0.9213682,B,X,BX
450349,41.8,0.46444443,0.3370297,90,0.72566205,0.9215234,B,Y,BY
1920140,41.8,0.46444443,0.23764344,90,0.5116725,0.92167854,B,Y,BY
4760216,41.79,0.46433336,0.22945,90,0.4941493,0.92183375,B,X,BX
260286,41.78,0.46422222,0.34395576,90,0.7409291,0.9219889,B,Y,BY
5670858,41.77,0.46411112,0.8089206,90,1.742946,0.922144,B,Z,BZ
1050772,41.760002,0.46400002,0.25341177,90,0.54614604,0.9222991,B,Y,BY
4600476,41.75,0.46388888,0.44730076,90,0.96424115,0.9224541,B,Y,BY
1320293,41.73,0.46366665,0.2102083,90,0.45336083,0.92260903,B,X,BX
1070130,41.72,0.46355557,0.33605212,90,0.7249446,0.92276394,B,Y,BY
4470525,41.71,0.46344444,0.23064229,90,0.49766976,0.9229188,B,X,BX
1230596,41.7,0.46333334,0.2818279,90,0.60826164,0.92307365,B,Y,BY
3970419,41.7,0.46333334,0.2618345,90,0.56511045,0.9232285,B,Y,BY
670699,41.7,0.46333334,0.26751038,90,0.5773605,0.92338336,B,Y,BY
4730650,41.68,0.4631111,0.25734445,90,0.55568624,0.92353815,B,Y,BY
7660339,41.670002,0.46300003,0.27989745,90,0.6045301,0.9236929,B,Y,BY
7240649,41.64,0.46266666,0.23025048,90,0.49765953,0.9238475,B,X,BX
7000004,41.600002,0.46222225,0.4993429,90,1.080309,0.92400193,B,Z,BZ
8500222,41.600002,0.46222225,0.20255546,90,0.43822092,0.9241564,B,X,BX
7560856,41.600002,0.46222225,0.47607425,90,1.0299683,0.92431086,B,Z,BZ
4430399,41.57,0.46188888,0.37367862,90,0.8090228,0.9244652,B,Y,BY
2090719,41.57,0.46188888,0.21919616,90,0.4745647,0.9246195,B,X,BX
7790393,41.55,0.46166664,0.21382156,90,0.46315143,0.92477375,B,X,BX
1910415,41.54,0.46155557,0.24480632,90,0.530394,0.92492807,B,Y,BY
6400213,41.53,0.46144444,0.27435136,90,0.59454906,0.92508227,B,Y,BY
2200638,41.53,0.46144444,0.19753288,90,0.4280751,0.92523646,B,X,BX
210631,41.53,0.46144444,0.19214672,90,0.41640273,0.92539066,B,X,BX
2250635,41.52,0.46133333,0.2852131,90,0.61823654,0.92554486,B,Y,BY
560345,41.510002,0.46122223,0.21657097,90,0.46955884,0.925699,B,X,BX
5200145,41.510002,0.46122223,0.19614732,90,0.42527726,0.92585313,B,X,BX
5000250,41.5,0.4611111,0.22706948,90,0.49243987,0.9260072,B,X,BX
7450461,41.48,0.4608889,0.22114941,90,0.47983238,0.9261613,B,X,BX
7370638,41.47,0.4607778,0.27510256,90,0.5970395,0.92631525,B,Y,BY
2180194,41.44,0.46044442,0.26621318,90,0.5781657,0.92646915,B,Y,BY
1560719,41.43,0.46033335,0.19153109,90,0.41607043,0.926623,B,X,BX
2180796,41.420002,0.46022224,0.22317916,90,0.4849378,0.92677677,B,X,BX
220077,41.420002,0.46022224,0.27365598,90,0.594617,0.9269306,B,Y,BY
1510257,41.4,0.46,0.23645319,90,0.51402867,0.9270843,B,Y,BY
2680467,41.4,0.46,0.4925969,90,1.0708628,0.9272381,B,Z,BZ
6540222,41.4,0.46,0.18224567,90,0.39618623,0.9273918,B,X,BX
5240489,41.4,0.46,0.26385218,90,0.5735917,0.9275456,B,Y,BY
4760422,41.4,0.46,0.42632478,90,0.926793,0.9276993,B,Y,BY
7020474,41.4,0.46,0.27916408,90,0.6068784,0.9278531,B,Y,BY
6020452,41.4,0.46,0.29936263,90,0.6507883,0.9280068,B,Y,BY
4090515,41.38,0.4597778,0.3486925,90,0.7583935,0.9281605,B,Y,BY
1950296,41.37,0.45966667,0.24887364,90,0.54142195,0.9283141,B,Y,BY
5540094,41.37,0.45966667,0.26073557,90,0.5672275,0.92846775,B,Y,BY
3550093,41.37,0.45966667,0.17989041,90,0.3913497,0.92862135,B,X,BX
2250293,41.36,0.45955557,0.20862262,90,0.45396605,0.92877495,B,X,BX
220515,41.36,0.45955557,0.22740307,90,0.4948326,0.9289285,B,X,BX
8380605,41.33,0.45922226,0.28130606,90,0.6125706,0.929082,B,Y,BY
5640060,41.3,0.4588889,0.23697269,90,0.5164054,0.9292353,B,Y,BY
4090387,41.3,0.4588889,0.33281046,90,0.7252528,0.92938864,B,Y,BY
2760259,41.3,0.4588889,0.31547874,90,0.68748397,0.929542,B,Y,BY
1800250,41.28,0.45866665,0.21427275,90,0.46716446,0.92969525,B,X,BX
110351,41.260002,0.45844448,0.39717233,90,0.86634773,0.9298485,B,Y,BY
5610012,41.260002,0.45844448,0.23531432,90,0.5132886,0.93000174,B,Y,BY
8510634,41.18,0.45755556,0.19110155,90,0.41765758,0.9301547,B,X,BX
2170634,41.170002,0.45744446,0.2017316,90,0.44099694,0.9303075,B,X,BX
5730650,41.16,0.45733333,0.260806,90,0.5702755,0.93046033,B,Y,BY
6000656,41.14,0.4571111,0.2766178,90,0.6051435,0.9306131,B,Y,BY
1670858,41.13,0.45700002,0.5664446,90,1.2394848,0.9307658,B,Z,BZ
6500291,41.12,0.45688888,0.22414203,90,0.49058324,0.9309185,B,X,BX
1750567,41.100002,0.45666668,0.2293371,90,0.502198,0.9310711,B,Y,BY
1870366,41.100002,0.45666668,0.21977517,90,0.4812595,0.9312237,B,X,BX
1320719,41.08,0.45644447,0.21566886,90,0.47249746,0.9313762,B,X,BX
6630489,41.06,0.45622224,0.2487523,90,0.5452437,0.9315287,B,Y,BY
5040261,41.06,0.45622224,0.41693255,90,0.9138804,0.93168116,B,Y,BY
1960295,41.0,0.45555556,0.18427575,90,0.40450773,0.9318334,B,X,BX
4050806,41.0,0.45555556,0.2945616,90,0.64659864,0.9319857,B,Y,BY
7890286,41.0,0.45555556,0.31626725,90,0.69424516,0.9321379,B,Y,BY
7080129,41.0,0.45555556,0.42003506,90,0.9220282,0.93229014,B,Y,BY
5540247,41.0,0.45555556,0.25353283,90,0.5565355,0.93244237,B,Y,BY
1670548,41.0,0.45555556,0.26483452,90,0.58134407,0.9325946,B,Y,BY
2340321,40.94,0.45488888,0.24014156,90,0.52791256,0.9327466,B,Y,BY
5210310,40.920002,0.45466667,0.20189106,90,0.44404194,0.9328986,B,X,BX
240079,40.9,0.45444447,0.302124,90,0.6648205,0.93305045,B,Y,BY
2170021,40.9,0.45444447,0.21314189,90,0.46901634,0.9332023,B,X,BX
490763,40.9,0.45444447,0.27312222,90,0.6010024,0.93335426,B,Y,BY
8760525,40.89,0.45433334,0.22104476,90,0.48652554,0.9335061,B,X,BX
7460772,40.88,0.45422223,0.23454463,90,0.51636535,0.9336578,B,Y,BY
1950634,40.88,0.45422223,0.21405123,90,0.47124782,0.93380964,B,X,BX
400394,40.85,0.45388886,0.21039125,90,0.46353033,0.9339613,B,X,BX
7710129,40.84,0.4537778,0.37812838,90,0.83328974,0.93411297,B,Y,BY
7240448,40.84,0.4537778,0.27027485,90,0.59561056,0.9342646,B,Y,BY
580138,40.8,0.45333332,0.18432994,90,0.4066102,0.9344161,B,X,BX
3630548,40.8,0.45333332,0.22542344,90,0.49725762,0.9345676,B,X,BX
10373,40.8,0.45333332,0.28959483,90,0.6388121,0.9347191,B,Y,BY
2170650,40.7,0.45222223,0.30139294,90,0.6664709,0.9348702,B,Y,BY
1960220,40.7,0.45222223,0.23665638,90,0.52331877,0.93502134,B,Y,BY
1400150,40.7,0.45222223,0.25538152,90,0.5647257,0.93517244,B,Y,BY
2240476,40.69,0.4521111,0.35789174,90,0.7916013,0.93532354,B,Y,BY
1010077,40.670002,0.45188892,0.2888291,90,0.6391595,0.9354746,B,Y,BY
8340041,40.61,0.45122224,0.34245914,90,0.75895894,0.9356254,B,Y,BY
5260293,40.600002,0.45111114,0.18962674,90,0.4203548,0.9357761,B,X,BX
4750077,40.600002,0.45111114,0.2522904,90,0.5592644,0.9359268,B,Y,BY
2220077,40.600002,0.45111114,0.21941927,90,0.48639736,0.93607754,B,X,BX
2790729,40.600002,0.45111114,0.20402932,90,0.4522817,0.9362283,B,X,BX
4780749,40.600002,0.45111114,0.27159306,90,0.6020536,0.936379,B,Y,BY
3030634,40.6,0.4511111,0.1856325,90,0.4115006,0.93652976,B,X,BX
7840833,40.6,0.4511111,0.25494853,90,0.5651568,0.9366805,B,Y,BY
5950313,40.59,0.451,0.11668694,90,0.25872937,0.9368312,B,X,BX
20012,40.59,0.451,0.23380128,90,0.5184064,0.9369819,B,Y,BY
60194,40.54,0.45044446,0.34274802,90,0.7609107,0.9371325,B,Y,BY
7360684,40.54,0.45044446,0.27295268,90,0.605963,0.93728304,B,Y,BY
7030579,40.5,0.45,0.28207895,90,0.62684214,0.9374334,B,Y,BY
2590099,40.5,0.45,0.29458788,90,0.6546398,0.9375838,B,Y,BY
1530473,40.5,0.45,0.21580787,90,0.47957307,0.9377342,B,X,BX
1260140,40.5,0.45,0.22498439,90,0.49996534,0.93788457,B,X,BX
5100757,40.5,0.45,0.6670832,90,1.4824072,0.93803495,B,Z,BZ
600321,40.48,0.44977778,0.23529555,90,0.52313733,0.9381853,B,Y,BY
3020841,40.47,0.44966668,0.22357891,90,0.49721032,0.93833554,B,X,BX
3760194,40.44,0.4493333,0.37494808,90,0.83445424,0.9384857,B,Y,BY
910058,40.43,0.44922224,0.20487994,90,0.456077,0.9386359,B,X,BX
60145,40.420002,0.44911113,0.1804093,90,0.40170303,0.938786,B,X,BX
7670666,40.420002,0.44911113,0.25554368,90,0.56899875,0.93893605,B,Y,BY
1220026,40.41,0.449,0.2461709,90,0.5482648,0.9390861,B,Y,BY
2760140,40.4,0.4488889,0.27034912,90,0.60226285,0.9392361,B,Y,BY
1800345,40.4,0.4488889,0.19925955,90,0.443895,0.9393861,B,X,BX
4700011,40.4,0.4488889,0.22647491,90,0.5045233,0.93953615,B,Y,BY
4950774,40.38,0.4486667,0.25768286,90,0.5743303,0.9396861,B,Y,BY
680481,40.36,0.44844446,0.25454038,90,0.5676074,0.93983597,B,Y,BY
1260345,40.32,0.44799998,0.22449544,90,0.5011059,0.93998563,B,Y,BY
1500250,40.31,0.4478889,0.2580719,90,0.57619625,0.94013536,B,Y,BY
3490705,40.3,0.44777778,0.23040159,90,0.5145445,0.94028497,B,Y,BY
4990600,40.3,0.44777778,0.3837215,90,0.8569463,0.9404346,B,Y,BY
2750259,40.3,0.44777778,0.23618113,90,0.52745163,0.94058424,B,Y,BY
7340802,40.3,0.44777778,0.5504294,90,1.2292469,0.94073385,B,Z,BZ
2660200,40.3,0.44777778,0.24182256,90,0.5400504,0.94088346,B,Y,BY
4680110,40.3,0.44777778,0.23618113,90,0.52745163,0.9410331,B,Y,BY
5860094,40.25,0.44722223,0.21853973,90,0.48866025,0.94118255,B,X,BX
5960717,40.24,0.44711113,0.29279837,90,0.6548671,0.941332,B,Y,BY
2760115,40.23,0.447,0.35115683,90,0.78558576,0.94148135,B,Y,BY
5490634,40.22,0.4468889,0.18150832,90,0.40615982,0.94163066,B,X,BX
5460259,40.2,0.4466667,0.24777663,90,0.55472374,0.94178,B,Y,BY
3450332,40.2,0.4466667,0.16503319,90,0.36947727,0.9419293,B,X,BX
8940810,40.2,0.4466667,0.36003745,90,0.80605394,0.94207853,B,Y,BY
1720411,40.2,0.4466667,0.3866305,90,0.86559063,0.94222784,B,Y,BY
4250634,40.2,0.4466667,0.20890297,90,0.46769318,0.9423771,B,X,BX
1770684,40.19,0.44655555,0.29351094,90,0.6572776,0.94252634,B,Y,BY
3500758,40.19,0.44655555,0.33735642,90,0.7554635,0.94267553,B,Y,BY
2330058,40.18,0.44644445,0.2263204,90,0.50693965,0.9428248,B,Y,BY
7960187,40.100002,0.44555557,0.27279705,90,0.61226267,0.9429736,B,Y,BY
950829,40.100002,0.44555557,0.25841397,90,0.57998145,0.9431225,B,Y,BY
340688,40.1,0.44555554,0.21524018,90,0.4830827,0.9432714,B,X,BX
740636,40.07,0.44522223,0.20242478,90,0.4546601,0.9434201,B,X,BX
6270434,40.07,0.44522223,0.24294184,90,0.54566425,0.9435689,B,Y,BY
5190810,40.02,0.44466668,0.30364156,90,0.682852,0.9437175,B,Y,BY
1370592,40.02,0.44466668,0.17965761,90,0.40402758,0.9438661,B,X,BX
7430387,40.0,0.44444445,0.29797485,90,0.6704434,0.9440146,B,Y,BY
3110628,40.0,0.44444445,0.52017957,90,1.1704041,0.94416314,B,Z,BZ
3000373,40.0,0.44444445,0.29759753,90,0.6695944,0.9443116,B,Y,BY
4420094,40.0,0.44444445,0.23180343,90,0.5215577,0.94446015,B,Y,BY
1410309,40.0,0.44444445,0.5236242,90,1.1781543,0.9446087,B,Z,BZ
7360345,39.98,0.4442222,0.1873648,90,0.42178172,0.94475716,B,X,BX
5760080,39.97,0.44411114,0.22386742,90,0.5040797,0.9449056,B,Y,BY
5100093,39.940002,0.4437778,0.17118606,90,0.38574722,0.9450539,B,X,BX
780253,39.9,0.44333336,0.23466447,90,0.52931833,0.94520205,B,Y,BY
3780060,39.9,0.44333336,0.18484734,90,0.41694885,0.9453502,B,X,BX
4950026,39.87,0.443,0.24032491,90,0.5424942,0.9454983,B,Y,BY
620135,39.87,0.443,0.25356978,90,0.5723923,0.94564635,B,Y,BY
1690144,39.87,0.443,0.2664981,90,0.60157585,0.9457944,B,Y,BY
7540130,39.86,0.4428889,0.3163814,90,0.7143584,0.9459424,B,Y,BY
3050826,39.85,0.44277775,0.304749,90,0.68826634,0.94609034,B,Y,BY
220145,39.84,0.44266668,0.19150968,90,0.43262726,0.94623834,B,X,BX
2290016,39.84,0.44266668,0.19109266,90,0.4316852,0.9463863,B,X,BX
1820151,39.8,0.4422222,0.17544664,90,0.39673865,0.94653404,B,X,BX
230235,39.8,0.4422222,0.26179063,90,0.59198886,0.9466818,B,Y,BY
7530737,39.8,0.4422222,0.24631111,90,0.55698496,0.94682956,B,Y,BY
7500738,39.8,0.4422222,0.35155442,90,0.79497236,0.9469773,B,Y,BY
120129,39.8,0.4422222,0.48551553,90,1.0978994,0.94712514,B,Z,BZ
5670176,39.760002,0.4417778,0.3376175,90,0.76422465,0.9472728,B,Y,BY
20416,39.760002,0.4417778,0.18361892,90,0.41563636,0.9474204,B,X,BX
290633,39.75,0.44166666,0.18600018,90,0.4211325,0.947568,B,X,BX
8440448,39.75,0.44166666,0.23754951,90,0.53784794,0.94771564,B,Y,BY
3020843,39.7,0.44111112,0.22026259,90,0.49933583,0.94786304,B,X,BX
1300776,39.7,0.44111112,0.3404869,90,0.7718847,0.94801044,B,Y,BY
180673,39.7,0.44111112,0.22827858,90,0.5175081,0.9481579,B,Y,BY
1750006,39.7,0.44111112,0.26261196,90,0.595342,0.9483053,B,Y,BY
6580634,39.68,0.44088888,0.19093882,90,0.43307695,0.9484527,B,X,BX
2260548,39.68,0.44088888,0.20627594,90,0.46786377,0.94860005,B,X,BX
8230695,39.670002,0.4407778,0.22338673,90,0.50680125,0.94874734,B,Y,BY
2330634,39.65,0.44055557,0.18715109,90,0.42480698,0.9488946,B,X,BX
980293,39.65,0.44055557,0.19501288,90,0.44265217,0.94904184,B,X,BX
4710295,39.64,0.44044444,0.17845726,90,0.40517542,0.94918907,B,X,BX
450583,39.600002,0.44000003,0.21764831,90,0.49465522,0.94933605,B,X,BX
5280481,39.600002,0.44000003,0.2340652,90,0.5319663,0.9494831,B,Y,BY
7730811,39.600002,0.44000003,0.28553125,90,0.6489346,0.9496301,B,Y,BY
2880020,39.600002,0.44000003,0.21557344,90,0.48993963,0.9497771,B,X,BX
2710099,39.6,0.44,0.2738818,90,0.62245864,0.9499242,B,Y,BY
3670765,39.54,0.43933335,0.19599244,90,0.4461133,0.950071,C,X,CX
1440707,39.5,0.43888888,0.2216863,90,0.50510806,0.95021766,C,Y,CY
8900452,39.5,0.43888888,0.29744017,90,0.6777118,0.95036435,C,Y,CY
1450673,39.5,0.43888888,0.2893986,90,0.65938926,0.950511,C,Y,CY
7370740,39.5,0.43888888,0.17397821,90,0.39640605,0.95065767,C,X,CX
1830717,39.5,0.43888888,0.24618183,90,0.56092066,0.95080435,C,Y,CY
490387,39.5,0.43888888,0.3272955,90,0.7457366,0.950951,C,Y,CY
